age,status,orientation,body_type,diet,drinks,drugs,height,income,last_online,location,smokes,speaks,education,dropped out,job,religion,relig_imprt,sign,sign_imprt,asian,white,black,hispanic / latin,pacific islander,native american,middle eastern,indian,other,havekids,wantkids,likes_dog,likes_cat,has_dog,has_cat,status-single,status-available,status-seeing someone,status-married,orientation-straight,orientation-bisexual,orientation-gay,diet-anything,diet-other,diet-halal,diet-vegetarian,diet-vegan,diet-kosher,job-non-technical,job-artistic / musical / writer,job-other,job-technology,job-business and management,job-education,job-medicine / health,job-entertainment / media,job-law and government,religion-agnosticism,religion-christianity,religion-catholicism,religion-buddhism,religion-other,religion-atheism,religion-judaism,religion-hinduism,religion-islam,sign-gemini,sign-cancer,sign-sagittarius,sign-taurus,sign-pisces,sign-aquarius,sign-libra,sign-aries,sign-capricorn,sign-virgo,sign-leo,sign-scorpio,sex-m
24,single,straight,8,anything,2,0,67.0,20000,2012-05-26,"san leandro, california",4,3,1,0,business and management,christianity,1.0,gemini,1.0,0,0,0,1,0,0,0,0,0,1,-1.0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41,single,straight,9,anything,2,0,67.0,20000,2012-07-01,"san francisco, california",0,1,2,0,other,christianity,0.0,scorpio,0.0,0,1,0,0,0,0,0,0,1,0,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24,single,straight,6,other,2,0,74.0,-1,2012-06-27,"san pablo, california",2,2,2,0,other,agnosticism,1.0,scorpio,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
39,single,straight,4,anything,3,0,67.0,-1,2012-06-30,"san francisco, california",0,2,2,0,technology,agnosticism,0.0,aries,1.0,0,1,0,1,0,0,0,0,0,0,-1.0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20,single,gay,5,anything,1,0,70.0,-1,2012-06-29,"san francisco, california",0,2,2,0,education,other,1.0,gemini,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
39,single,straight,5,anything,2,0,73.0,150000,2012-07-01,"san francisco, california",0,4,4,0,business and management,agnosticism,1.0,aquarius,1.0,0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
30,seeing someone,straight,8,vegetarian,2,1,62.0,-1,2012-06-30,"san francisco, california",0,1,4,0,artistic / musical / writer,judaism,0.0,virgo,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,single,straight,6,anything,2,0,71.0,-1,2012-06-29,"orinda, california",1,1,2,0,entertainment / media,agnosticism,0.0,scorpio,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
29,single,straight,4,anything,3,0,72.0,-1,2012-06-30,"san francisco, california",2,2,2,0,technology,christianity,0.0,aquarius,0.0,0,0,0,1,0,0,0,0,0,1,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
25,single,straight,3,anything,2,1,70.0,-1,2012-02-23,"san francisco, california",2,3,4,0,technology,other,0.0,libra,0.0,0,1,0,0,0,0,0,0,0,0,1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
62,available,straight,11,anything,1,1,67.0,30000,2012-04-07,"richmond, california",0,3,4,0,other,atheism,1.0,aries,1.0,0,1,0,0,0,0,0,0,0,-1,0.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,single,straight,6,anything,0,0,66.0,30000,2012-06-30,"pleasant hill, california",0,1,4,0,education,other,1.0,scorpio,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,single,straight,4,anything,0,0,73.0,-1,2012-06-29,"oakland, california",0,2,1,0,other,other,1.0,aquarius,1.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24,single,straight,0,anything,2,1,66.0,20000,2012-06-30,"oakland, california",0,1,2,0,education,judaism,1.0,libra,1.0,0,1,0,0,0,0,0,0,0,0,1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,single,straight,4,other,2,0,66.0,-1,2012-06-29,"san francisco, california",0,1,4,0,artistic / musical / writer,other,0.0,libra,1.0,0,1,0,0,0,0,0,0,0,0,0.0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,single,straight,6,anything,2,1,74.0,-1,2012-06-30,"san francisco, california",0,1,1,1,technology,atheism,0.0,gemini,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19,single,straight,6,anything,2,0,73.0,20000,2012-06-30,"pacifica, california",0,3,2,0,education,agnosticism,1.0,leo,0.0,1,0,0,0,0,0,0,0,0,0,-1.0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
32,single,straight,6,anything,2,0,65.0,-1,2012-06-08,"san francisco, california",2,2,2,0,entertainment / media,agnosticism,0.0,gemini,1.0,0,0,0,0,0,0,0,0,1,0,1.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26,single,straight,6,anything,2,0,75.0,-1,2012-06-30,"san francisco, california",0,2,1,1,technology,agnosticism,1.0,gemini,0.0,0,0,0,0,0,0,0,1,0,0,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25,single,straight,5,anything,2,0,66.0,-1,2012-02-26,"san francisco, california",0,1,2,0,entertainment / media,other,1.0,sagittarius,1.0,0,0,1,0,0,0,0,0,1,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,single,straight,3,anything,2,0,70.0,-1,2012-07-01,"alameda, california",0,3,2,0,education,agnosticism,0.0,gemini,1.0,1,0,0,0,0,0,0,0,0,0,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
27,single,straight,5,vegetarian,2,0,68.0,-1,2012-06-26,"san francisco, california",0,3,4,0,technology,hinduism,2.0,aquarius,1.0,0,0,0,0,0,0,0,1,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
42,single,straight,5,anything,2,1,71.0,-1,2012-06-30,"san francisco, california",0,2,4,0,other,other,0.0,gemini,0.0,0,1,0,0,0,0,0,0,0,0,1.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
60,single,straight,4,vegetarian,2,0,66.0,70000,2012-07-01,"san francisco, california",0,1,2,0,non-technical,other,2.0,gemini,0.0,0,1,0,0,0,0,0,0,0,-1,0.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
61,single,straight,6,anything,4,0,73.0,-1,2012-06-30,"berkeley, california",0,1,2,0,business and management,catholicism,0.0,cancer,0.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
45,single,straight,4,anything,1,0,66.0,80000,2012-06-30,"redwood city, california",0,4,2,0,law and government,other,0.0,capricorn,1.0,0,1,0,0,0,0,0,0,0,0,1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,single,straight,9,anything,2,1,74.0,20000,2012-06-30,"san francisco, california",0,2,2,0,artistic / musical / writer,agnosticism,0.0,cancer,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
28,single,straight,5,vegetarian,0,0,69.0,-1,2012-06-30,"oakland, california",0,1,4,0,education,agnosticism,1.0,leo,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,single,straight,1,anything,2,1,71.0,20000,2012-06-30,"san francisco, california",0,1,1,0,education,agnosticism,0.0,cancer,1.0,0,0,0,0,0,0,0,0,1,0,-1.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
38,single,straight,6,anything,2,0,64.0,-1,2012-06-28,"moraga, california",0,1,4,0,technology,catholicism,1.0,sagittarius,1.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54,single,straight,4,anything,2,0,72.0,-1,2012-07-01,"ross, california",0,1,3,0,business and management,judaism,1.0,gemini,0.0,0,1,0,0,0,0,0,0,0,1,0.0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28,single,straight,4,anything,2,1,71.0,-1,2012-07-01,"san francisco, california",3,3,2,0,other,agnosticism,1.0,libra,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
44,single,gay,9,anything,2,0,68.0,-1,2012-06-17,"oakland, california",0,2,2,0,education,buddhism,2.0,leo,0.0,0,0,1,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
35,single,straight,8,anything,2,0,65.0,-1,2012-07-01,"san francisco, california",0,3,2,0,medicine / health,catholicism,1.0,taurus,1.0,0,0,0,0,0,0,0,0,1,0,-1.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
56,single,straight,5,anything,2,0,68.0,-1,2012-06-26,"san francisco, california",0,1,4,0,business and management,christianity,1.0,gemini,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30,single,straight,4,vegan,2,1,67.0,-1,2012-06-30,"san francisco, california",0,5,2,0,technology,buddhism,1.0,aries,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32,single,straight,5,anything,2,0,66.0,100000,2012-05-04,"san francisco, california",0,3,3,0,law and government,other,1.0,aquarius,0.0,1,1,0,0,0,0,0,0,0,0,-1.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39,single,straight,6,anything,2,0,67.0,30000,2012-06-30,"hayward, california",2,3,4,0,other,islam,1.0,sagittarius,2.0,0,1,0,0,0,0,0,0,0,1,-1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
18,single,straight,8,vegetarian,2,0,59.0,-1,2012-07-01,"martinez, california",0,3,2,0,education,agnosticism,1.0,virgo,2.0,0,1,0,1,0,0,0,0,0,-1,-1.0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,single,straight,6,anything,2,0,67.0,1000000,2012-06-21,"san mateo, california",0,3,2,0,artistic / musical / writer,agnosticism,0.0,pisces,1.0,1,0,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
48,single,straight,5,anything,2,0,70.0,-1,2012-06-30,"san francisco, california",0,1,2,0,technology,buddhism,0.0,pisces,1.0,0,1,0,1,0,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
28,seeing someone,straight,8,vegetarian,2,1,62.0,-1,2012-06-30,"san francisco, california",0,1,1,0,artistic / musical / writer,atheism,1.0,sagittarius,1.0,1,1,0,0,1,0,0,0,0,0,1.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,single,gay,6,anything,2,0,70.0,-1,2012-07-01,"hayward, california",0,1,2,0,education,agnosticism,0.0,leo,0.0,1,0,0,0,0,0,0,0,0,0,-1.0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
44,single,straight,6,anything,3,0,72.0,20000,2012-06-19,"oakland, california",0,1,4,0,education,other,0.0,libra,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
61,single,straight,6,anything,2,0,68.0,-1,2012-05-30,"san francisco, california",0,2,2,0,other,catholicism,1.0,pisces,0.0,0,1,0,0,0,0,0,0,0,-1,0.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
23,single,straight,3,anything,2,0,68.0,-1,2012-06-30,"san francisco, california",0,1,5,0,education,agnosticism,1.0,aries,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,single,straight,6,vegetarian,2,0,73.0,150000,2012-03-06,"san francisco, california",0,1,4,0,business and management,agnosticism,0.0,taurus,1.0,0,0,0,0,0,0,0,0,1,-1,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
61,single,straight,3,anything,0,0,71.0,150000,2012-06-30,"san francisco, california",0,3,4,0,business and management,agnosticism,3.0,aquarius,2.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
55,single,straight,5,anything,2,0,68.0,250000,2012-06-30,"moraga, california",0,1,4,0,medicine / health,other,1.0,libra,1.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
36,single,straight,3,anything,2,0,63.0,-1,2012-06-30,"san francisco, california",0,4,4,0,entertainment / media,judaism,0.0,aries,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,single,straight,8,anything,2,1,67.0,-1,2012-06-26,"berkeley, california",3,3,2,0,other,other,1.0,cancer,0.0,0,0,0,1,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,single,straight,4,anything,2,0,65.0,-1,2012-07-01,"san francisco, california",0,1,4,0,education,other,1.0,sagittarius,1.0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45,single,straight,4,vegetarian,2,0,67.0,150000,2012-06-25,"san francisco, california",0,2,2,0,business and management,judaism,1.0,virgo,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43,single,straight,6,anything,2,0,62.0,100000,2012-06-30,"san francisco, california",0,1,2,0,business and management,agnosticism,1.0,leo,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30,single,straight,9,anything,2,0,70.0,-1,2012-06-29,"san francisco, california",0,2,4,0,education,buddhism,1.0,virgo,1.0,1,0,0,0,0,0,0,0,0,0,1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
42,single,straight,5,anything,1,1,70.0,-1,2012-06-29,"berkeley, california",2,1,2,0,non-technical,other,1.0,cancer,1.0,0,1,0,0,0,1,0,0,0,1,-1.0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
42,single,straight,6,anything,2,0,71.0,-1,2012-06-30,"san francisco, california",0,1,2,0,business and management,christianity,3.0,leo,0.0,0,0,0,0,0,1,0,0,0,0,1.0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
24,single,gay,6,anything,2,0,66.0,20000,2011-10-21,"oakland, california",0,1,2,0,other,atheism,1.0,cancer,0.0,0,1,0,0,0,0,0,0,0,-1,0.0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,single,straight,4,vegan,2,0,66.0,-1,2012-06-28,"mill valley, california",0,2,4,0,business and management,buddhism,1.0,sagittarius,1.0,0,1,0,0,0,0,0,0,0,-1,0.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
44,single,straight,6,anything,2,0,60.0,50000,2012-06-29,"castro valley, california",0,2,1,0,other,christianity,1.0,scorpio,0.0,1,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,single,bisexual,3,vegetarian,2,0,64.0,20000,2012-03-22,"berkeley, california",0,1,2,0,artistic / musical / writer,agnosticism,0.0,aries,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,single,straight,6,anything,3,1,62.0,40000,2012-06-17,"san francisco, california",0,2,4,0,artistic / musical / writer,islam,2.0,capricorn,1.0,1,0,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
34,single,bisexual,9,anything,3,0,65.0,-1,2012-06-30,"san francisco, california",4,1,2,0,other,other,1.0,libra,1.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40,single,straight,8,anything,2,0,69.0,-1,2012-06-13,"albany, california",0,1,2,0,business and management,other,1.0,libra,0.0,0,0,1,0,0,0,0,0,0,1,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,single,straight,4,vegetarian,1,0,62.0,-1,2012-06-30,"palo alto, california",0,1,2,0,education,other,1.0,capricorn,1.0,0,0,1,0,0,0,0,0,0,1,-1.0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,single,straight,8,anything,2,1,66.0,20000,2012-06-27,"alameda, california",3,1,2,0,other,agnosticism,2.0,virgo,1.0,0,1,0,0,0,0,0,0,0,-1,1.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,single,straight,8,anything,2,0,63.0,20000,2012-06-30,"san francisco, california",0,3,2,0,education,agnosticism,2.0,pisces,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,single,straight,8,anything,2,0,64.0,-1,2012-04-01,"san francisco, california",0,2,2,0,medicine / health,christianity,1.0,virgo,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44,single,straight,5,anything,2,0,69.0,-1,2012-07-01,"san geronimo, california",0,2,2,0,education,other,1.0,cancer,1.0,0,1,0,0,0,0,0,0,0,0,1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,single,straight,6,anything,2,0,66.0,-1,2012-06-30,"san francisco, california",0,1,3,0,law and government,judaism,1.0,virgo,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
59,single,straight,4,anything,2,0,69.0,-1,2012-06-28,"oakland, california",0,4,4,0,technology,agnosticism,1.0,pisces,1.0,0,1,0,0,0,0,0,0,0,-1,0.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
33,single,straight,4,vegetarian,0,0,65.0,-1,2012-06-29,"oakland, california",0,1,4,0,medicine / health,buddhism,2.0,leo,1.0,0,1,0,0,0,0,0,0,0,0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
